websites,sku,product_id,part_number,mfg_code,mfg_name,manufacturer_name,ship_method,category_name,sub_category,category_ids,stripped_part,store,attribute_set,type,root_category,product_websites,color,vpd_cost,cost,shipping_note,country_of_manufacture,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,gallery,gift_message_available,has_options,image,image_label,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,Description,options_container,page_layout,price,supplier,required_options,short_description,url_key,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
base,1018993@FRANKLIN,1018993@FRANKLIN,1018993,FRANKLIN,FRANKLIN,FRANKLIN,,Replacement Parts,,120,1018993,0,Default,simple,Default Category,base,, $- , Call For Price ,,,,,,,1018993-PIN WELDT BOOM,,,0,,,,,,,,,Use config,Use config,1018993-PIN WELDT BOOM,1018993-PIN WELDT BOOM,Product Info Column,, Call For Price ,Right Parts,,FRANKLIN,1018993-PIN WELDT BOOM,,,,,,Enabled,None,,,,,,"Catalog, Search",3,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,1018Z3067@P&H CRANE,1018Z3067@P&H CRANE,1018Z3067,P&H CRANE,P&H CRANE,P&H CRANE,,Replacement Parts,,120,1018Z3067,0,Default,simple,Default Category,base,,4.3,7.17,,,,,,,1018Z3067-WASHER,,,0,,,,,,,,,Use config,Use config,1018Z3067-WASHER,1018Z3067-WASHER,Product Info Column,,7.17,Right Parts,,P&H CRANE,1018Z3067-WASHER,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,1018Z3836@CONSTRUCTION PARTS,1018Z3836@CONSTRUCTION PARTS,1018Z3836,CONSTRUCTION PARTS,CONSTRUCTION PARTS,CONSTRUCTION PARTS,,Replacement Parts,,120,1018Z3836,0,Default,simple,Default Category,base,,7.99,13.32,,,,,,,1018Z3836-RING,,,0,,,,,,,,,Use config,Use config,1018Z3836-RING,1018Z3836-RING,Product Info Column,,13.32,Right Parts,,CONSTRUCTION PARTS,1018Z3836-RING,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,1018Z8156@CONSTRUCTION PARTS,1018Z8156@CONSTRUCTION PARTS,1018Z8156,CONSTRUCTION PARTS,CONSTRUCTION PARTS,CONSTRUCTION PARTS,,Replacement Parts,,120,1018Z8156,0,Default,simple,Default Category,base,,4.17,6.95,,,,,,,1018Z8156-SEAL,,,0,,,,,,,,,Use config,Use config,1018Z8156-SEAL,1018Z8156-SEAL,Product Info Column,,6.95,Right Parts,,CONSTRUCTION PARTS,1018Z8156-SEAL,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,1018Z886@P&H CRANE,1018Z886@P&H CRANE,1018Z886,P&H CRANE,P&H CRANE,P&H CRANE,,Replacement Parts,,120,1018Z886,0,Default,simple,Default Category,base,,4.87,8.12,,,,,,,1018Z886-WASHER,,,0,,,,,,,,,Use config,Use config,1018Z886-WASHER,1018Z886-WASHER,Product Info Column,,8.12,Right Parts,,P&H CRANE,1018Z886-WASHER,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,1019017@FRANKLIN,1019017@FRANKLIN,1019017,FRANKLIN,FRANKLIN,FRANKLIN,,Replacement Parts,,120,1019017,0,Default,simple,Default Category,base,,0.5,0.83,,,,,,,1019017-SPRING,,,0,,,,,,,,,Use config,Use config,1019017-SPRING,1019017-SPRING,Product Info Column,,0.83,Right Parts,,FRANKLIN,1019017-SPRING,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,1019105@FRANKLIN,1019105@FRANKLIN,1019105,FRANKLIN,FRANKLIN,FRANKLIN,,Replacement Parts,,120,1019105,0,Default,simple,Default Category,base,,27.41,45.68,,,,,,,1019105-PIN WELDT,,,0,,,,,,,,,Use config,Use config,1019105-PIN WELDT,1019105-PIN WELDT,Product Info Column,,45.68,Right Parts,,FRANKLIN,1019105-PIN WELDT,,,,,,Enabled,None,,,,,,"Catalog, Search",2,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,1019123@FRANKLIN,1019123@FRANKLIN,1019123,FRANKLIN,FRANKLIN,FRANKLIN,,Replacement Parts,,120,1019123,0,Default,simple,Default Category,base,,11.45,19.08,,,,,,,1019123-DISC,,,0,,,,,,,,,Use config,Use config,1019123-DISC,1019123-DISC,Product Info Column,,19.08,Right Parts,,FRANKLIN,1019123-DISC,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,1019187@FRANKLIN,1019187@FRANKLIN,1019187,FRANKLIN,FRANKLIN,FRANKLIN,,Replacement Parts,,120,1019187,0,Default,simple,Default Category,base,,61.56,102.6,,,,,,,1019187-PIN ASSEMBLY,,,0,,,,,,,,,Use config,Use config,1019187-PIN ASSEMBLY,1019187-PIN ASSEMBLY,Product Info Column,,102.6,Right Parts,,FRANKLIN,1019187-PIN ASSEMBLY,,,,,,Enabled,None,,,,,,"Catalog, Search",6,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,101929@CLARK,101929@CLARK,101929,CLARK,CLARK,CLARK,,Replacement Parts,,120,101929,0,Default,simple,Default Category,base,,6.2,10.33,,,,,,,101929-SEAL,,,0,,,,,,,,,Use config,Use config,101929-SEAL,101929-SEAL,Product Info Column,,10.33,Right Parts,,CLARK,101929-SEAL,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,1019368@FRANKLIN,1019368@FRANKLIN,1019368,FRANKLIN,FRANKLIN,FRANKLIN,,Replacement Parts,,120,1019368,0,Default,simple,Default Category,base,,229.89,383.15,,,,,,,1019368-SHAFT,,,0,,,,,,,,,Use config,Use config,1019368-SHAFT,1019368-SHAFT,Product Info Column,,383.15,Right Parts,,FRANKLIN,1019368-SHAFT,,,,,,Enabled,None,,,,,,"Catalog, Search",30,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,1019555@FRANKLIN,1019555@FRANKLIN,1019555,FRANKLIN,FRANKLIN,FRANKLIN,,Replacement Parts,,120,1019555,0,Default,simple,Default Category,base,,131.84,219.73,,,,,,,1019555-PIN,,,0,,,,,,,,,Use config,Use config,1019555-PIN,1019555-PIN,Product Info Column,,219.73,Right Parts,,FRANKLIN,1019555-PIN,,,,,,Enabled,None,,,,,,"Catalog, Search",15,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,1020073@HYDRO AX,1020073@HYDRO AX,1020073,HYDRO AX,HYDRO AX,HYDRO AX,,Replacement Parts,,120,1020073,0,Default,simple,Default Category,base,,103,171.67,,,,,,,1020073-PIN,,,0,,,,,,,,,Use config,Use config,1020073-PIN,1020073-PIN,Product Info Column,,171.67,Right Parts,,HYDRO AX,1020073-PIN,,,,,,Enabled,None,,,,,,"Catalog, Search",11,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,1020074@HYDRO AX,1020074@HYDRO AX,1020074,HYDRO AX,HYDRO AX,HYDRO AX,,Replacement Parts,,120,1020074,0,Default,simple,Default Category,base,,68.99,114.98,,,,,,,1020074-PIN,,,0,,,,,,,,,Use config,Use config,1020074-PIN,1020074-PIN,Product Info Column,,114.98,Right Parts,,HYDRO AX,1020074-PIN,,,,,,Enabled,None,,,,,,"Catalog, Search",7,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,10-203@PEC MANUFACTURING,10-203@PEC MANUFACTURING,10-203,PEC MANUFACTURING,PEC MANUFACTURING,PEC MANUFACTURING,,Replacement Parts,,120,10-203,0,Default,simple,Default Category,base,,1.99,3.32,,,,,,,10-203-PIN,,,0,,,,,,,,,Use config,Use config,10-203-PIN,10-203-PIN,Product Info Column,,3.32,Right Parts,,PEC MANUFACTURING,10-203-PIN,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,102053@TIMBERJACK,102053@TIMBERJACK,102053,TIMBERJACK,TIMBERJACK,TIMBERJACK,,Replacement Parts,,120,102053,0,Default,simple,Default Category,base,,0.25,0.42,,,,,,,102053-BOLT,,,0,,,,,,,,,Use config,Use config,102053-BOLT,102053-BOLT,Product Info Column,,0.42,Right Parts,,TIMBERJACK,102053-BOLT,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,1021040W@FRANKLIN,1021040W@FRANKLIN,1021040W,FRANKLIN,FRANKLIN,FRANKLIN,,Replacement Parts,,120,1021040W,0,Default,simple,Default Category,base,,303.71,506.18,,,,,,,1021040W-WELDMENT CLUTCH HOUSING,,,0,,,,,,,,,Use config,Use config,1021040W-WELDMENT CLUTCH HOUSING,1021040W-WELDMENT CLUTCH HOUSING,Product Info Column,,506.18,Right Parts,,FRANKLIN,1021040W-WELDMENT CLUTCH HOUSING,,,,,,Enabled,None,,,,,,"Catalog, Search",15,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,1021042@FRANKLIN,1021042@FRANKLIN,1021042,FRANKLIN,FRANKLIN,FRANKLIN,,Replacement Parts,,120,1021042,0,Default,simple,Default Category,base,,82.23,137.05,,,,,,,1021042-PISTON,,,0,,,,,,,,,Use config,Use config,1021042-PISTON,1021042-PISTON,Product Info Column,,137.05,Right Parts,,FRANKLIN,1021042-PISTON,,,,,,Enabled,None,,,,,,"Catalog, Search",5,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,102106@TIMBERJACK,102106@TIMBERJACK,102106,TIMBERJACK,TIMBERJACK,TIMBERJACK,,Replacement Parts,,120,102106,0,Default,simple,Default Category,base,,234.86,391.43,,,,,,,102106-SEAT,,,0,,,,,,,,,Use config,Use config,102106-SEAT,102106-SEAT,Product Info Column,,391.43,Right Parts,,TIMBERJACK,102106-SEAT,,,,,,Enabled,None,,,,,,"Catalog, Search",30,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,10212-1-5@MISCELLANEOUS,10212-1-5@MISCELLANEOUS,10212-1-5,MISCELLANEOUS,MISCELLANEOUS,MISCELLANEOUS,,Replacement Parts,,120,10212-1-5,0,Default,simple,Default Category,base,,957.39,"1,595.65",,,,,,,10212-1-5-COOLER,,,0,,,,,,,,,Use config,Use config,10212-1-5-COOLER,10212-1-5-COOLER,Product Info Column,,"1,595.65",Right Parts,,MISCELLANEOUS,10212-1-5-COOLER,,,,,,Enabled,None,,,,,,"Catalog, Search",23,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,102123@TIMBERJACK,102123@TIMBERJACK,102123,TIMBERJACK,TIMBERJACK,TIMBERJACK,,Replacement Parts,,120,102123,0,Default,simple,Default Category,base,,0.1,0.17,,,,,,,102123-NUT,,,0,,,,,,,,,Use config,Use config,102123-NUT,102123-NUT,Product Info Column,,0.17,Right Parts,,TIMBERJACK,102123-NUT,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,102136@TIMBERJACK,102136@TIMBERJACK,102136,TIMBERJACK,TIMBERJACK,TIMBERJACK,,Replacement Parts,,120,102136,0,Default,simple,Default Category,base,,19.27,32.12,,,,,,,102136-SWITCH,,,0,,,,,,,,,Use config,Use config,102136-SWITCH,102136-SWITCH,Product Info Column,,32.12,Right Parts,,TIMBERJACK,102136-SWITCH,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,1021365@FRANKLIN,1021365@FRANKLIN,1021365,FRANKLIN,FRANKLIN,FRANKLIN,,Replacement Parts,,120,1021365,0,Default,simple,Default Category,base,,13.54,22.57,,,,,,,1021365-PIN,,,0,,,,,,,,,Use config,Use config,1021365-PIN,1021365-PIN,Product Info Column,,22.57,Right Parts,,FRANKLIN,1021365-PIN,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,102140@TIMBERJACK,102140@TIMBERJACK,102140,TIMBERJACK,TIMBERJACK,TIMBERJACK,,Replacement Parts,,120,102140,0,Default,simple,Default Category,base,,31.03,51.72,,,,,,,102140-HOURMETER,,,0,,,,,,,,,Use config,Use config,102140-HOURMETER,102140-HOURMETER,Product Info Column,,51.72,Right Parts,,TIMBERJACK,102140-HOURMETER,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,1021581@FRANKLIN,1021581@FRANKLIN,1021581,FRANKLIN,FRANKLIN,FRANKLIN,,Replacement Parts,,120,1021581,0,Default,simple,Default Category,base,,49.19,81.98,,,,,,,1021581-PLATE,,,0,,,,,,,,,Use config,Use config,1021581-PLATE,1021581-PLATE,Product Info Column,,81.98,Right Parts,,FRANKLIN,1021581-PLATE,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,102159H1@INTERNATIONAL HARVESTER,102159H1@INTERNATIONAL HARVESTER,102159H1,INTERNATIONAL HARVESTER,INTERNATIONAL HARVESTER,INTERNATIONAL HARVESTER,,Replacement Parts,,120,102159H1,0,Default,simple,Default Category,base,,12.05,20.08,,,,,,,102159H1-BEARING,,,0,,,,,,,,,Use config,Use config,102159H1-BEARING,102159H1-BEARING,Product Info Column,,20.08,Right Parts,,INTERNATIONAL HARVESTER,102159H1-BEARING,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,1021790@FRANKLIN,1021790@FRANKLIN,1021790,FRANKLIN,FRANKLIN,FRANKLIN,,Replacement Parts,,120,1021790,0,Default,simple,Default Category,base,,42.1,70.17,,,,,,,1021790-PIN,,,0,,,,,,,,,Use config,Use config,1021790-PIN,1021790-PIN,Product Info Column,,70.17,Right Parts,,FRANKLIN,1021790-PIN,,,,,,Enabled,None,,,,,,"Catalog, Search",5,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,102194@TIMBERJACK,102194@TIMBERJACK,102194,TIMBERJACK,TIMBERJACK,TIMBERJACK,,Replacement Parts,,120,102194,0,Default,simple,Default Category,base,,97.05,161.75,,,,,,,102194-DISC,,,0,,,,,,,,,Use config,Use config,102194-DISC,102194-DISC,Product Info Column,,161.75,Right Parts,,TIMBERJACK,102194-DISC,,,,,,Enabled,None,,,,,,"Catalog, Search",7,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,102194HD@TIMBERJACK,102194HD@TIMBERJACK,102194HD,TIMBERJACK,TIMBERJACK,TIMBERJACK,,Replacement Parts,,120,102194HD,0,Default,simple,Default Category,base,,136.46,227.43,,,,,,,102194HD-DISC GENUINE,,,0,,,,,,,,,Use config,Use config,102194HD-DISC GENUINE,102194HD-DISC GENUINE,Product Info Column,,227.43,Right Parts,,TIMBERJACK,102194HD-DISC GENUINE,,,,,,Enabled,None,,,,,,"Catalog, Search",7,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,102195@TIMBERJACK,102195@TIMBERJACK,102195,TIMBERJACK,TIMBERJACK,TIMBERJACK,,Replacement Parts,,120,102195,0,Default,simple,Default Category,base,,242.4,404,,,,,,,102195-COVER,,,0,,,,,,,,,Use config,Use config,102195-COVER,102195-COVER,Product Info Column,,404,Right Parts,,TIMBERJACK,102195-COVER,,,,,,Enabled,None,,,,,,"Catalog, Search",30,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,102212457@APPLIED INDUSTRIAL,102212457@APPLIED INDUSTRIAL,102212457,APPLIED INDUSTRIAL,APPLIED INDUSTRIAL,APPLIED INDUSTRIAL,,Replacement Parts,,120,102212457,0,Default,simple,Default Category,base,,0.92,1.53,,,,,,,102212457-BEARING,,,0,,,,,,,,,Use config,Use config,102212457-BEARING,102212457-BEARING,Product Info Column,,1.53,Right Parts,,APPLIED INDUSTRIAL,102212457-BEARING,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,1022129@FRANKLIN,1022129@FRANKLIN,1022129,FRANKLIN,FRANKLIN,FRANKLIN,,Replacement Parts,,120,1022129,0,Default,simple,Default Category,base,,3.87,6.45,,,,,,,1022129-GASKET,,,0,,,,,,,,,Use config,Use config,1022129-GASKET,1022129-GASKET,Product Info Column,,6.45,Right Parts,,FRANKLIN,1022129-GASKET,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,1022130@FRANKLIN,1022130@FRANKLIN,1022130,FRANKLIN,FRANKLIN,FRANKLIN,,Replacement Parts,,120,1022130,0,Default,simple,Default Category,base,,2.13,3.55,,,,,,,1022130-GASKET,,,0,,,,,,,,,Use config,Use config,1022130-GASKET,1022130-GASKET,Product Info Column,,3.55,Right Parts,,FRANKLIN,1022130-GASKET,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,1022131@FRANKLIN,1022131@FRANKLIN,1022131,FRANKLIN,FRANKLIN,FRANKLIN,,Replacement Parts,,120,1022131,0,Default,simple,Default Category,base,,1.17,1.95,,,,,,,1022131-GASKET,,,0,,,,,,,,,Use config,Use config,1022131-GASKET,1022131-GASKET,Product Info Column,,1.95,Right Parts,,FRANKLIN,1022131-GASKET,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,102232557@APPLIED INDUSTRIAL,102232557@APPLIED INDUSTRIAL,102232557,APPLIED INDUSTRIAL,APPLIED INDUSTRIAL,APPLIED INDUSTRIAL,,Replacement Parts,,120,102232557,0,Default,simple,Default Category,base,,0.92,1.53,,,,,,,102232557-BEARING,,,0,,,,,,,,,Use config,Use config,102232557-BEARING,102232557-BEARING,Product Info Column,,1.53,Right Parts,,APPLIED INDUSTRIAL,102232557-BEARING,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,102253@PRENTICE,102253@PRENTICE,102253,PRENTICE,PRENTICE,PRENTICE,,Replacement Parts,,120,102253,0,Default,simple,Default Category,base,,10.2,17,,,,,,,102253-BUSHING,,,0,,,,,,,,,Use config,Use config,102253-BUSHING,102253-BUSHING,Product Info Column,,17,Right Parts,,PRENTICE,102253-BUSHING,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,1022-53@DRILLTEC,1022-53@DRILLTEC,1022-53,DRILLTEC,DRILLTEC,DRILLTEC,,Replacement Parts,,120,1022-53,0,Default,simple,Default Category,base,,11.58,19.3,,,,,,,1022-53-U JOINT,,,0,,,,,,,,,Use config,Use config,1022-53-U JOINT,1022-53-U JOINT,Product Info Column,,19.3,Right Parts,,DRILLTEC,1022-53-U JOINT,,,,,,Enabled,None,,,,,,"Catalog, Search",3,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,102264@PRENTICE,102264@PRENTICE,102264,PRENTICE,PRENTICE,PRENTICE,,Replacement Parts,,120,102264,0,Default,simple,Default Category,base,,10.2,17,,,,,,,102264-BUSHING,,,0,,,,,,,,,Use config,Use config,102264-BUSHING,102264-BUSHING,Product Info Column,,17,Right Parts,,PRENTICE,102264-BUSHING,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,10228@STANT,10228@STANT,10228,STANT,STANT,STANT,,Replacement Parts,,120,10228,0,Default,simple,Default Category,base,,8.81,14.68,,,,,,,10228-CAP,,,0,,,,,,,,,Use config,Use config,10228-CAP,10228-CAP,Product Info Column,,14.68,Right Parts,,STANT,10228-CAP,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,10-2-29@SPICER,10-2-29@SPICER,10/2/2029,SPICER,SPICER,SPICER,,Replacement Parts,,120,10/2/2029,0,Default,simple,Default Category,base,,40.56,67.6,,,,,,,47393-YOKE,,,0,,,,,,,,,Use config,Use config,47393-YOKE,47393-YOKE,Product Info Column,,67.6,Right Parts,,SPICER,47393-YOKE,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,1023070@FRANKLIN,1023070@FRANKLIN,1023070,FRANKLIN,FRANKLIN,FRANKLIN,,Replacement Parts,,120,1023070,0,Default,simple,Default Category,base,,27.25,45.42,,,,,,,1023070-SEAL KIT,,,0,,,,,,,,,Use config,Use config,1023070-SEAL KIT,1023070-SEAL KIT,Product Info Column,,45.42,Right Parts,,FRANKLIN,1023070-SEAL KIT,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,102315@TIMBERJACK,102315@TIMBERJACK,102315,TIMBERJACK,TIMBERJACK,TIMBERJACK,,Replacement Parts,,120,102315,0,Default,simple,Default Category,base,,60,100,,,,,,,102315-BUSHING,,,0,,,,,,,,,Use config,Use config,102315-BUSHING,102315-BUSHING,Product Info Column,,100,Right Parts,,TIMBERJACK,102315-BUSHING,,,,,,Enabled,None,,,,,,"Catalog, Search",7,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,1024572@FRANKLIN,1024572@FRANKLIN,1024572,FRANKLIN,FRANKLIN,FRANKLIN,,Replacement Parts,,120,1024572,0,Default,simple,Default Category,base,,1.98,3.3,,,,,,,1024572-SHIM .005,,,0,,,,,,,,,Use config,Use config,1024572-SHIM .005,1024572-SHIM .005,Product Info Column,,3.3,Right Parts,,FRANKLIN,1024572-SHIM .005,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,1024573@FRANKLIN,1024573@FRANKLIN,1024573,FRANKLIN,FRANKLIN,FRANKLIN,,Replacement Parts,,120,1024573,0,Default,simple,Default Category,base,,2.19,3.65,,,,,,,1024573-SHIM .010,,,0,,,,,,,,,Use config,Use config,1024573-SHIM .010,1024573-SHIM .010,Product Info Column,,3.65,Right Parts,,FRANKLIN,1024573-SHIM .010,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,102479@TIMBERJACK,102479@TIMBERJACK,102479,TIMBERJACK,TIMBERJACK,TIMBERJACK,,Replacement Parts,,120,102479,0,Default,simple,Default Category,base,,32.91,54.85,,,,,,,102479-LEVER,,,0,,,,,,,,,Use config,Use config,102479-LEVER,102479-LEVER,Product Info Column,,54.85,Right Parts,,TIMBERJACK,102479-LEVER,,,,,,Enabled,None,,,,,,"Catalog, Search",2,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,1024951@FRANKLIN,1024951@FRANKLIN,1024951,FRANKLIN,FRANKLIN,FRANKLIN,,Replacement Parts,,120,1024951,0,Default,simple,Default Category,base,,64.64,107.73,,,,,,,1024951-PIPE EXHAUST,,,0,,,,,,,,,Use config,Use config,1024951-PIPE EXHAUST,1024951-PIPE EXHAUST,Product Info Column,,107.73,Right Parts,,FRANKLIN,1024951-PIPE EXHAUST,,,,,,Enabled,None,,,,,,"Catalog, Search",4,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
